superEasy
0	0	0
easy
0	0	0
medium
11619.0000000006	11619.0000000006	0
12752.1250000006	12752.1250000006	0
13885.2500000007	13885.2500000007	0
15018.3750000007	15018.3750000007	0
16151.5000000007	16151.5000000007	0
17284.6250000007	17284.6250000007	0
18417.7500000007	18417.7500000007	0
19550.8750000007	19550.8750000007	0
20684.0000000007	20684.0000000007	0
21825.7140000007	21825.7140000007	1
22967.4280000007	22967.4280000007	1
24109.1420000007	24109.1420000007	0
25250.8560000007	25250.8560000007	0
26392.5700000007	26392.5700000007	1
27534.2840000007	27534.2840000007	1
28675.9980000007	28675.9980000007	0
29817.7120000007	29817.7120000007	0
30959.4260000007	30959.4260000007	2
32101.1400000007	32101.1400000007	2
33242.8540000007	33242.8540000007	0
34384.5680000007	34384.5680000007	0
35526.2820000007	35526.2820000007	2
36667.9960000007	36667.9960000007	2
37800.2030000007	37800.2030000007	0
38932.4100000007	38932.4100000007	0
49122.2730000009	49122.2730000009	0
50254.4800000009	50254.4800000009	0
51386.6870000009	51386.6870000009	1
52518.8940000009	52518.8940000009	1
53651.1010000009	53651.1010000009	0
54783.3080000009	54783.3080000009	0
55915.5150000009	55915.5150000009	1
57047.7220000009	57047.7220000009	1
58179.9290000009	58179.9290000009	2
59312.1360000009	59312.1360000009	2
60444.343000001	60444.343000001	2
61576.550000001	61576.550000001	2
62708.757000001	62708.757000001	0
63840.964000001	63840.964000001	0
64973.171000001	64973.171000001	1
66105.378000001	66105.378000001	1
76295.2410000011	76295.2410000011	1
77427.4480000011	77427.4480000011	1
78559.6550000011	78559.6550000011	2
79691.8620000012	79691.8620000012	2
80824.0690000012	80824.0690000012	1
81956.2760000012	81956.2760000012	1
83088.4830000012	83088.4830000012	2
84220.6900000012	84220.6900000012	2
85352.8970000012	85352.8970000012	0
86485.1040000012	86485.1040000012	0
87617.3110000012	87617.3110000012	2
88749.5180000012	88749.5180000012	2
89881.7250000012	89881.7250000012	1
91013.9320000013	91013.9320000013	1
92146.1390000013	92146.1390000013	2
93278.3460000013	93278.3460000013	2
104583.665	104583.665	0
105713.479	105713.479	0
106843.293	106843.293	1
107973.107	107973.107	1
109102.921	109102.921	0
110232.735	110232.735	0
111362.549	111362.549	1
112492.363	112492.363	1
113622.177	113622.177	2
114751.991	114751.991	2
115881.805	115881.805	1
117011.619	117011.619	1
118141.433	118141.433	0
119271.247	119271.247	0
120401.061	120401.061	1
121530.875	121530.875	1
122660.689	122660.689	0
123790.503	123790.503	0
132824.735000001	132824.735000001	1
133953.693000001	133953.693000001	1
135082.651000001	135082.651000001	0
136211.609000001	136211.609000001	0
137340.567000001	137340.567000001	1
138469.525000001	138469.525000001	1
139598.483000001	139598.483000001	0
140727.441000001	140727.441000001	0
141856.399000001	141856.399000001	1
142985.357000001	142985.357000001	1
144114.315000001	144114.315000001	0
145243.273000001	145243.273000001	0
146372.231000001	146372.231000001	2
147501.189000001	147501.189000001	2
148630.147000001	148630.147000001	0
149759.105000001	149759.105000001	0
amazing
0	0	0
