superEasy
1967.21200000005	1967.21200000005	2
3934.42400000011	3934.42400000011	0
5788.22600000009	5788.22600000009	1
7708.22600000009	7708.22600000009	2
9568.22600000009	9568.22600000009	2
11438.225	11438.225	0
13358.225	13358.225	1
15278.225	15278.225	2
17198.225	17198.225	0
19118.225	19118.225	1
21108.225	21108.225	2
23028.225	23028.225	1
25008.225	25008.225	0
26928.225	26928.225	2
28848.225	28848.225	1
30768.225	30768.225	0
32688.225	32688.225	1
34608.225	34608.225	2
36528.225	36528.225	0
38448.225	38448.225	1
40368.225	40368.225	2
42288.225	42288.225	0
44208.225	44208.225	1
46128.225	46128.225	2
48048.225	48048.225	0
49968.225	49968.225	1
51928.225	51928.225	2
53848.225	53848.225	0
55828.225	55828.225	1
57748.225	57748.225	2
59668.225	59668.225	0
61588.225	61588.225	1
63538.225	63538.225	2
65496.029	65496.029	0
67447.245	67447.245	1
69398.461	69398.461	2
71350.6932583333	71350.6932583333	0
73300.893	73300.893	2
75302.305	75302.305	1
77254.5372583333	77254.5372583333	0
79205.7532583333	79205.7532583333	2
81190.148	81190.148	1
83157.36	83157.36	0
85125.5965895834	85125.5965895834	1
87092.8085895835	87092.8085895835	2
89058.9960000002	89058.9960000002	1
91026.2080000003	91026.2080000003	0
92993.4200000003	92993.4200000003	2
94961.6565895837	94961.6565895837	0
96927.8440000004	96927.8440000004	1
98945.2530000004	98945.2530000004	2
100912.465	100912.465	0
102880.701589584	102880.701589584	2
104847.913589584	104847.913589584	1
106814.101000001	106814.101000001	0
108781.313000001	108781.313000001	1
110749.549589584	110749.549589584	2
112716.761589584	112716.761589584	0
114682.949000001	114682.949000001	1
116689.333410418	116689.333410418	2
118657.570000001	118657.570000001	0
120624.782000001	120624.782000001	1
122591.994000001	122591.994000001	2
124559.206000001	124559.206000001	1
126526.418000001	126526.418000001	0
128596.019000001	128596.019000001	2
130579.487000001	130579.487000001	1
132562.955000001	132562.955000001	0
134546.423000001	134546.423000001	1
136550.024000002	136550.024000002	2
138533.492000002	138533.492000002	0
140516.960000002	140516.960000002	2
142500.428000002	142500.428000002	1
144534.029000002	144534.029000002	0
146517.497000002	146517.497000002	2
148500.965000002	148500.965000002	1
150484.433000002	150484.433000002	0
152540.433000002	152540.433000002	1
154540.433000002	154540.433000002	2
156493.432000002	156493.432000002	0
158437.297000002	158437.297000002	1
160421.798056252	160421.798056252	2
162404.233000002	162404.233000002	0
164387.701000002	164387.701000002	2
166340.268943752	166340.268943752	1
168324.770000002	168324.770000002	0
170307.204943752	170307.204943752	2
172291.706000002	172291.706000002	1
174275.174000002	174275.174000002	0
176218.775000002	176218.775000002	2
178202.243000002	178202.243000002	1
180185.711000003	180185.711000003	0
182169.179000003	182169.179000003	2
184153.680056253	184153.680056253	1
186116.248000003	186116.248000003	0
188072.236000003	188072.236000003	1
190028.224000003	190028.224000003	2
191984.212000003	191984.212000003	0
193924.819000003	193924.819000003	1
195860.299000003	195860.299000003	0
197795.779000003	197795.779000003	2
199731.259000003	199731.259000003	1
201660.999000003	201660.999000003	0
203612.215000003	203612.215000003	1
205563.431000003	205563.431000003	2
207622.841000003	207622.841000003	1
209590.053000003	209590.053000003	0
211557.265000003	211557.265000003	1
213589.265000003	213589.265000003	2
215589.265000003	215589.265000003	1
217619.265000003	217619.265000003	0
219619.265000004	219619.265000004	2
221619.265000004	221619.265000004	1
223619.265000004	223619.265000004	0
225619.265000004	225619.265000004	1
227639.265000004	227639.265000004	2
229639.265000004	229639.265000004	1
231639.265000004	231639.265000004	0
233639.265000004	233639.265000004	2
235639.265000004	235639.265000004	1
237669.265000004	237669.265000004	0
239669.265000004	239669.265000004	2
241635.132000004	241635.132000004	1
243619.633056254	243619.633056254	0
245602.068000004	245602.068000004	1
247586.569056254	247586.569056254	2
249569.004000004	249569.004000004	1
251552.472000004	251552.472000004	0
253535.940000004	253535.940000004	1
255519.408000004	255519.408000004	2
257515.275000005	257515.275000005	1
259515.275000005	259515.275000005	0
261515.275000005	261515.275000005	1
263565.275000005	263565.275000005	2
265565.275000005	265565.275000005	0
267565.275000005	267565.275000005	1
269565.275000005	269565.275000005	2
271525.275000005	271525.275000005	1
273558.881000005	273558.881000005	0
275526.093000005	275526.093000005	1
277493.305000005	277493.305000005	2
279461.541589588	279461.541589588	1
281428.753589589	281428.753589589	0
283394.941000005	283394.941000005	1
285362.153000005	285362.153000005	2
287329.365000005	287329.365000005	0
289316.774000005	289316.774000005	1
291300.242000005	291300.242000005	2
293283.710000005	293283.710000005	1
295355.277943756	295355.277943756	0
297339.779000006	297339.779000006	2
299322.213943756	299322.213943756	0
301306.715000006	301306.715000006	1
303290.183000006	303290.183000006	2
305323.784000006	305323.784000006	1
307307.252000006	307307.252000006	0
309260.853000006	309260.853000006	1
311244.321000006	311244.321000006	2
313227.789000006	313227.789000006	0
315211.257000006	315211.257000006	2
317195.758056256	317195.758056256	1
319178.193000006	319178.193000006	0
321162.694056256	321162.694056256	2
323145.129000006	323145.129000006	0
325128.597000006	325128.597000006	1
327141.198000006	327141.198000006	2
329144.799000006	329144.799000006	0
331128.267000006	331128.267000006	1
333111.735000006	333111.735000006	2
335138.161000006	335138.161000006	1
337138.729000006	337138.729000006	0
339138.255037506	339138.255037506	1
341135.590000006	341135.590000006	2
343119.058000006	343119.058000006	1
345192.659000006	345192.659000006	0
347176.127000006	347176.127000006	1
349159.595000006	349159.595000006	2
351171.162943756	351171.162943756	1
353155.664000006	353155.664000006	0
355138.098943756	355138.098943756	2
357122.600000007	357122.600000007	1
359106.068000007	359106.068000007	2
361089.536000007	361089.536000007	0
363060.855418757	363060.855418757	1
365106.408000007	365106.408000007	2
367123.212000007	367123.212000007	1
369140.016000007	369140.016000007	0
371109.285000007	371109.285000007	2
373093.786056257	373093.786056257	1
375076.221000007	375076.221000007	0
easy
1967.21200000005	1967.21200000005	0
3934.42400000011	3934.42400000011	0
5788.22600000009	5788.22600000009	0
7708.22600000009	7708.22600000009	0
9568.22600000009	9568.22600000009	0
11438.225	11438.225	0
13358.225	13358.225	0
15278.225	15278.225	0
17198.225	17198.225	0
19118.225	19118.225	0
21108.225	21108.225	0
23028.225	23028.225	0
25008.225	25008.225	0
26928.225	26928.225	0
28848.225	28848.225	0
30768.225	30768.225	0
32688.225	32688.225	0
34608.225	34608.225	0
36528.225	36528.225	0
38448.225	38448.225	0
40368.225	40368.225	0
42288.225	42288.225	0
44208.225	44208.225	0
46128.225	46128.225	0
48048.225	48048.225	0
49968.225	49968.225	0
51928.225	51928.225	0
53848.225	53848.225	0
55828.225	55828.225	0
57748.225	57748.225	0
59668.225	59668.225	0
61588.225	61588.225	0
63538.225	63538.225	0
65496.029	65496.029	0
67447.245	67447.245	0
69398.461	69398.461	0
71350.6932583333	71350.6932583333	0
73300.893	73300.893	0
75302.305	75302.305	0
77254.5372583333	77254.5372583333	0
79205.7532583333	79205.7532583333	0
81190.148	81190.148	0
83157.36	83157.36	0
85125.5965895834	85125.5965895834	0
87092.8085895835	87092.8085895835	0
89058.9960000002	89058.9960000002	0
91026.2080000003	91026.2080000003	0
92993.4200000003	92993.4200000003	0
94961.6565895837	94961.6565895837	0
96927.8440000004	96927.8440000004	0
