superEasy
3968.47000000006	3968.47000000006	2
4960.58750000006	4960.58750000006	2
5952.70500000006	5952.70500000006	2
6944.82250000005	6944.82250000005	2
7957.60911458338	7957.60911458338	1
8945.59279166671	8945.59279166671	1
9933.57646875004	9933.57646875004	1
10921.5601458334	10921.5601458334	1
11913.6776458334	11913.6776458334	0
12905.7951458334	12905.7951458334	0
13893.7788229167	13893.7788229167	0
14881.7625	14881.7625	0
15878.0138229167	15878.0138229167	1
19838.2161770834	19838.2161770834	2
20834.4675000001	20834.4675000001	2
21826.5850000001	21826.5850000001	2
22818.7025000001	22818.7025000001	2
23810.8200000001	23810.8200000001	1
24802.9375000001	24802.9375000001	1
25795.0550000001	25795.0550000001	1
26787.1725000001	26787.1725000001	1
27775.1561770834	27775.1561770834	0
28767.2736770834	28767.2736770834	0
29763.525	29763.525	0
30734.9733854167	30734.9733854167	0
31743.6261770834	31743.6261770834	1
35675.9950000001	35675.9950000001	2
37668.3950000002	37668.3950000002	1
39669.0966666668	39669.0966666668	0
41404.1450000002	41404.1450000002	1
43645.5950000002	43645.5950000002	2
45637.9950000002	45637.9950000002	1
47621.6610000002	47621.6610000002	0
49357.3687500002	49357.3687500002	1
51588.9930000002	51588.9930000002	2
52596.8260000002	52596.8260000002	2
53604.6590000002	53604.6590000002	2
54612.4920000002	54612.4920000002	2
55620.3250000003	55620.3250000003	1
56628.1580000003	56628.1580000003	1
57635.9910000003	57635.9910000003	1
58639.3240000003	58639.3240000003	1
59642.6570000003	59642.6570000003	0
60645.9900000003	60645.9900000003	0
61649.3230000003	61649.3230000003	0
62652.6560000003	62652.6560000003	0
63647.6278916669	63647.6278916669	1
67649.9890000002	67649.9890000002	2
69646.9890000002	69646.9890000002	1
71639.8285833335	71639.8285833335	0
73448.2390000002	73448.2390000002	1
75710.5890000002	75710.5890000002	2
77702.1890000001	77702.1890000001	1
79693.7890000001	79693.7890000001	0
81477.9306666668	81477.9306666668	1
83676.9890000001	83676.9890000001	2
84692.9890000001	84692.9890000001	2
85708.9890000001	85708.9890000001	2
86724.9890000001	86724.9890000001	2
87740.9890000001	87740.9890000001	1
88756.9890000001	88756.9890000001	1
89772.9890000001	89772.9890000001	1
90788.9890000001	90788.9890000001	1
91804.9890000001	91804.9890000001	0
92814.5890000001	92814.5890000001	0
93824.1890000001	93824.1890000001	0
94833.7890000001	94833.7890000001	0
95843.3890000001	95843.3890000001	1
99890.2023333334	99890.2023333334	2
101900.989	101900.989	1
103918.989	103918.989	0
105936.989	105936.989	1
107954.989	107954.989	2
109972.989	109972.989	1
111974.79525	111974.79525	0
113976.6015	113976.6015	1
117951.242125	117951.242125	2
118980.498375	118980.498375	2
120014.00775	120014.00775	2
121043.264	121043.264	2
122029.989	122029.989	1
123073.489	123073.489	1
124116.989	124116.989	1
125133.789	125133.789	1
126150.589	126150.589	0
127167.389	127167.389	0
128184.189	128184.189	0
129200.989	129200.989	1
130217.789	130217.789	0
133268.189	133268.189	1
134284.989	134284.989	0
137314.989	137314.989	1
138324.989	138324.989	0
141352.988	141352.988	1
142362.321	142362.321	0
145380.987	145380.987	1
146380.987	146380.987	0
149380.987	149380.987	1
150380.987	150380.987	0
153380.987	153380.987	1
154380.987	154380.987	0
157380.987	157380.987	1
158380.987	158380.987	0
161380.987	161380.987	1
162380.987	162380.987	0
easy
0	0	0
medium
0	0	0
amazing
0	0	0
