superEasy
7750.00000000082	7750.00000000082	0
10000.0000000008	10000.0000000008	1
12000.0000000008	12000.0000000008	1
14375.0000000008	14375.0000000008	2
15500.0000000008	15500.0000000008	0
16875.0000000008	16875.0000000008	2
19000.0000000008	19000.0000000008	1
21389.5833333341	21389.5833333341	1
23875.0000000008	23875.0000000008	2
25000.0000000008	25000.0000000008	0
26000.0000000008	26000.0000000008	2
28189.5833333341	28189.5833333341	2
30562.5000000008	30562.5000000008	0
32800.0000000008	32800.0000000008	2
35000.0000000007	35000.0000000007	1
36250.0000000007	36250.0000000007	1
39000.0000000007	39000.0000000007	0
40489.5833333341	40489.5833333341	0
42000.0000000007	42000.0000000007	2
44000.0000000007	44000.0000000007	1
45500.0000000007	45500.0000000007	1
47250.0000000007	47250.0000000007	0
49500.0000000007	49500.0000000007	0
50687.5000000007	50687.5000000007	0
51750.0000000007	51750.0000000007	0
52989.583333334	52989.583333334	1
55239.583333334	55239.583333334	1
57450.0000000007	57450.0000000007	0
59600.0000000007	59600.0000000007	0
62000.0000000007	62000.0000000007	2
64000.0000000007	64000.0000000007	2
66480.2083333341	66480.2083333341	2
68489.5833333341	68489.5833333341	0
70500.0000000007	70500.0000000007	2
73250.0000000007	73250.0000000007	0
74750.0000000007	74750.0000000007	2
76125.0000000007	76125.0000000007	0
79812.5000000007	79812.5000000007	1
81187.5000000007	81187.5000000007	1
85500.0000000007	85500.0000000007	2
87430.2083333341	87430.2083333341	0
89439.5833333341	89439.5833333341	0
91680.2083333341	91680.2083333341	1
92980.2083333341	92980.2083333341	2
94125.0000000007	94125.0000000007	2
96089.5833333341	96089.5833333341	0
98310.4166666674	98310.4166666674	2
100187.500000001	100187.500000001	1
101500.000000001	101500.000000001	0
102625.000000001	102625.000000001	0
104000.000000001	104000.000000001	0
105187.500000001	105187.500000001	2
106125.000000001	106125.000000001	2
109000.000000001	109000.000000001	0
111312.500000001	111312.500000001	0
113687.500000001	113687.500000001	1
